time,proto,data_len,ip_src,ip_dst,src_port,dst_port
1499254979430498,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979430649,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979430691,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979430883,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979430900,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979431075,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979431139,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979431404,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979431459,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979431650,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979431927,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979432004,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979432197,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979432318,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979432388,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979432580,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979432741,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979432772,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979432964,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979433371,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979433415,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979433590,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979433673,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979433783,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979433924,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979433975,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979434166,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979434168,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979434357,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979434433,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979434549,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979434739,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979434742,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979434934,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979434945,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979435126,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979435195,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979435412,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979435510,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979435675,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979435702,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979435894,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254979435926,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979436091,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979436428,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979436471,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979436645,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979437815,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979437844,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979438030,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979438489,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979438523,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979438704,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254979438730,6,6,192.168.10.15,13.107.4.50,49451,80
1499254979438896,6,395,13.107.4.50,192.168.10.15,80,49451
1499254979634640,6,869,40.83.143.209,192.168.10.14,443,49461
1499254979681530,6,6,192.168.10.14,40.83.143.209,49461,443
1499254979869494,6,277,192.168.10.14,40.83.143.209,49460,443
1499254979869658,6,6309,192.168.10.14,40.83.143.209,49460,443
1499254979955947,6,6,40.83.143.209,192.168.10.14,443,49460
1499254979956330,6,6,40.83.143.209,192.168.10.14,443,49460
1499254979956333,6,6,40.83.143.209,192.168.10.14,443,49460
1499254980131912,6,328,192.168.10.15,13.107.4.50,49451,80
1499254980154309,6,6,13.107.4.50,192.168.10.15,80,49451
1499254980156346,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980156568,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980156616,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980156662,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980156818,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980156840,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980157009,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980157148,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980157203,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980157338,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980157394,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980157586,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980157645,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980157812,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980157831,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980158003,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980158143,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980158196,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980158335,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980158388,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980158580,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980158642,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980158666,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980158771,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980158931,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980158964,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980159156,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980159170,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980159349,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980159436,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980159541,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980159680,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980159734,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980159926,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980159932,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980160118,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980160174,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980160350,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980160439,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980160542,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980160676,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980160735,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980160927,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980160939,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980161119,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980161174,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980161314,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980161395,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980161506,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980161660,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980161700,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980161892,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980161898,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980162083,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980162164,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980162321,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980162404,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980162512,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980162669,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980162705,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980162897,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980162911,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980163088,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980163175,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980163280,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980163413,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980163473,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980163665,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980163720,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980163857,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980163892,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980164066,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980164155,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980164257,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980164395,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980164450,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980164642,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980164659,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980164834,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980164899,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980165025,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980165084,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980165217,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980165409,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980165411,6,4380,13.107.4.50,192.168.10.15,80,49451
1499254980165591,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980165601,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980165805,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980179432,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980179483,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980179661,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980179749,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980179858,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980179991,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980180046,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980180239,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980180256,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980180429,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980180508,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980180621,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980180771,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980180815,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980181005,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980181013,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980181203,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980181305,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980181394,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980181503,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980181586,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980181780,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980181800,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980181970,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980181984,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980182181,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980182292,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980182373,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980182507,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980182565,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980182757,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980182772,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980182950,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980183015,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980183266,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980183333,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980183525,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980183530,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980183717,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980183777,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980183909,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980183979,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980184101,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980184267,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980184294,6,4380,13.107.4.50,192.168.10.15,80,49451
1499254980184444,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980184485,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980184677,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980184756,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980184913,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980184990,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980185105,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980185254,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980185298,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980185489,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980185494,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980185681,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980185743,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980185911,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980185988,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980186102,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980186251,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980186294,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980186486,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980186501,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980186690,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980186788,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980186882,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980187023,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980187074,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980187267,6,4380,13.107.4.50,192.168.10.15,80,49451
1499254980187286,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980187422,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980187457,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980187666,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980187778,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980187858,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980187936,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980188050,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980188242,6,869,40.83.143.209,192.168.10.14,443,49460
1499254980188243,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980188678,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980188740,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980188929,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980189008,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980189200,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980189236,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980189407,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980189453,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980189599,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980202534,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980202578,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980202758,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980203022,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980203098,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980203206,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980203397,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980203590,6,4380,13.107.4.50,192.168.10.15,80,49451
1499254980203596,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980203781,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980204015,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980204097,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980204207,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980204355,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980204399,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980204591,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980204606,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980204782,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980204850,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980204974,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980205100,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980205167,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980205351,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980205359,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980205551,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980205602,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980205777,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980205865,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980205967,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980206116,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980206160,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980206352,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980206380,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980206548,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980206632,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980206740,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980206828,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980206932,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980207125,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980207137,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980207316,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980207346,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980207518,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980207597,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980207709,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980207863,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980207901,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980208093,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980208105,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980208285,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980208357,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980208477,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980208642,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980208670,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980208862,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980208876,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980209053,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980209125,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980209245,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980209377,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980209437,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980209627,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980209629,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980209822,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980209867,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980210035,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980210116,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980210227,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980210368,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980210419,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980210612,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980210616,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980210804,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980210866,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980211030,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980211107,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980211222,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980211372,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980211415,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980211606,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980211622,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980211799,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980211873,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980211990,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980212058,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980212182,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980212364,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980212375,6,4380,13.107.4.50,192.168.10.15,80,49451
1499254980212542,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980212566,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980225142,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980225493,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980225541,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980225716,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980225809,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980225909,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980226041,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980226102,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980226293,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980226294,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980226485,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980227895,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980227941,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980228117,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980228199,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980228308,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980228450,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980228502,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980228693,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980228713,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980228884,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980228952,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980229076,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980229202,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980229269,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980229453,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980229461,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980229653,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980229704,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980229871,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980229955,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980230062,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980230195,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980230255,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980230446,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980230447,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980230638,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980230710,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980230830,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980230960,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980231023,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980231203,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980231215,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980231407,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980231468,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980231631,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980231710,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980231822,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980231959,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980232015,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980232207,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980232207,6,6,192.168.10.14,40.83.143.209,49460,443
1499254980232209,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980232399,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980232442,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980232626,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980232705,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980232711,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980232904,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980232956,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980233124,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980233207,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980233315,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980233471,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980233508,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980233700,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980233713,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980233893,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980233962,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980234204,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980234276,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980234454,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980234468,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980234660,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980234705,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980234874,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980234956,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980235067,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980235142,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980235258,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980235452,6,4380,13.107.4.50,192.168.10.15,80,49451
1499254980235458,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980235643,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980235652,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980235862,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980235916,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980236053,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980236132,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980236246,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980236423,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980236438,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980236640,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980236658,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980236831,6,1460,13.107.4.50,192.168.10.15,80,49451
1499254980236928,6,6,192.168.10.15,13.107.4.50,49451,80
1499254980237024,6,2920,13.107.4.50,192.168.10.15,80,49451
1499254980237124,6,6,192.168.10.15,13.107.4.50,49451,80
